FID,region_nom_bdd,prefecture_nom_bdd,commune_nom_bdd,canton_nom_bdd,village,barrage_nom_officiel,barrage_type,barrage_utilisation,centroid_lon,centroid_lat,region_nom_bdd_norm,prefecture_nom_bdd_norm,canton_nom_bdd_norm,source,prefecture_nom_bdd_clean
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a73,Kara,Kozah,Kozah 2,Sara-Kawa,Sekpa,Nsp,Retenue d'eau,{irrigation},1.0896663285693855,9.647867697377981,kara,kozah,sara kawa,retenues_eau,kozah
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a74,Kara,Kozah,Kozah 3,Awandjélo,Soumbou,Nsp,Barrage paysan,{elevage},1.2081455170229773,9.476675279904555,kara,kozah,awandjelo,retenues_eau,kozah
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a75,Kara,Kozah,Kozah 3,Kpinzindè,Kpinzindè,Nsp,Retenue d'eau,{autre},1.288044226227291,9.462727076553364,kara,kozah,kpinzinde,retenues_eau,kozah
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a76,Kara,Kozah,Kozah 3,Kpinzindè,Adomde,Barrage,Retenue d'eau,{elevage},1.251570208953017,9.463917460140511,kara,kozah,kpinzinde,retenues_eau,kozah
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a77,Kara,Kozah,Kozah 3,Kpinzindè,Adomdè,Barrage Ingride,Retenue d'eau,"{irrigation,elevage}",1.2590321563545244,9.458010772468759,kara,kozah,kpinzinde,retenues_eau,kozah
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a78,Savanes,Oti-Sud,Oti-Sud 2,Kountoire,Chiranda,N/a,Retenue d'eau,{elevage},0.5902472867166448,10.08185192649231,savanes,oti sud,kountoire,retenues_eau,oti sud
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a79,Kara,Kozah,Kozah 4,Atchangbadè,Atchangbade,Nsp,Mare artificielle,{elevage},1.1330668071342425,9.47647936169869,kara,kozah,atchangbade,retenues_eau,kozah
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a7a,Kara,Kozah,Kozah 4,Atchangbadè,Waya,Barrage de Pamazi,Retenue d'eau,{elevage},1.0773804908434796,9.476262255710793,kara,kozah,atchangbade,retenues_eau,kozah
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a7b,Kara,Kozah,Kozah 4,Atchangbadè,Waya,Nsp,Retenue d'eau,{elevage},1.073045616178465,9.473172991076822,kara,kozah,atchangbade,retenues_eau,kozah
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a7c,Savanes,Cinkassé,Cinkassé 1,Boadé,Boade,Barrage de Boade,Retenue d'eau,"{irrigation,elevage}",-0.06744772203806476,11.11860393906669,savanes,cinkasse,boade,retenues_eau,cinkasse
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a7d,Savanes,Cinkassé,Cinkassé 2,Nadjoundi,Pilouk,Nsp,Retenue d'eau,{elevage},0.2040652485896642,11.01631686453858,savanes,cinkasse,nadjoundi,retenues_eau,cinkasse
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a7e,Savanes,Cinkassé,Cinkassé 2,Timbou,Timbou,Barrage de Pisoske,Retenue d'eau,"{irrigation,elevage}",0.1269291628820516,11.03521528298115,savanes,cinkasse,timbou,retenues_eau,cinkasse
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a7f,Savanes,Kpendjal,Kpendjal 1,Mandouri,Barwaga,N/a,Mare naturelle,"{irrigation,elevage,autre}",0.7830091859496213,10.803150258124901,savanes,kpendjal,mandouri,retenues_eau,kpendjal
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a80,Savanes,Kpendjal,Kpendjal 1,Mandouri,Bagre,N/a,Retenue d'eau,{elevage},0.7407319174171946,10.863430523849809,savanes,kpendjal,mandouri,retenues_eau,kpendjal
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a81,Savanes,Kpendjal-Ouest,Kpendjal-Ouest 1,Naki-Est,Mamitbagou,Nsp,Retenue d'eau,{autre},0.38707800562256794,10.721992795193053,savanes,kpendjal ouest,naki est,retenues_eau,kpendjal ouest
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a82,Savanes,Kpendjal-Ouest,Kpendjal-Ouest 1,Naki-Est,Nanyibe,Barrage de Nanyibe,Retenue d'eau,{autre},0.3947823468013832,10.699443537125122,savanes,kpendjal ouest,naki est,retenues_eau,kpendjal ouest
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a83,Savanes,Kpendjal-Ouest,Kpendjal-Ouest 1,Nayéga,Nayega,Barrage de Nayega,Retenue d'eau,{autre},0.41611500801652546,10.759180099546782,savanes,kpendjal ouest,nayega,retenues_eau,kpendjal ouest
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a84,Savanes,Kpendjal-Ouest,Kpendjal-Ouest 2,Papri,Kpendjaga,Nsp,Retenue d'eau,"{irrigation,elevage}",0.4244369278394476,10.982968348177977,savanes,kpendjal ouest,papri,retenues_eau,kpendjal ouest
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a85,Savanes,Tône,Tône 4,Korbongou,Tangbamonte,Nsp,Retenue d'eau,{autre},0.40374987399321643,10.924714558598874,savanes,tone,korbongou,retenues_eau,tone
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a86,Savanes,Kpendjal-Ouest,Kpendjal-Ouest 2,Namoundjoga,Nabatiga,Nsp,Barrage paysan,"{irrigation,eau potable,elevage}",0.4009875119128268,10.900138801447866,savanes,kpendjal ouest,namoundjoga,retenues_eau,kpendjal ouest
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a87,Savanes,Oti,Oti 2,Barkoissi,Dankour,N/a,Autre,{autre},0.3268269394637954,10.61128420668973,savanes,oti,barkoissi,retenues_eau,oti
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a88,Savanes,Oti,Oti 2,Barkoissi,Barkoissi,Mintiemin,Autre,"{irrigation,elevage}",0.2972617589669862,10.555254635000175,savanes,oti,barkoissi,retenues_eau,oti
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a89,Savanes,Tandjoaré,Tandjoaré 2,Sissiak,Koulmassi,Nsp,Retenue d'eau,"{elevage,irrigation}",0.07058638101127927,10.804393226432692,savanes,tandjoare,sissiak,retenues_eau,tandjoare
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a8a,Savanes,Tandjoaré,Tandjoaré 2,Sissiak,Mandime,N/a,Retenue d'eau,"{elevage,autre}",0.12421846980180656,10.797305243567441,savanes,tandjoare,sissiak,retenues_eau,tandjoare
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a8b,Savanes,Oti-Sud,Oti-Sud 1,Gando,Gando,Nsp,Retenue d'eau,"{irrigation,elevage}",0.7426877171971177,10.33825458137793,savanes,oti sud,gando,retenues_eau,oti sud
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a8c,Savanes,Oti-Sud,Oti-Sud 1,Gando,Gando,Nsp,Retenue d'eau,{elevage},0.7453388984598696,10.335454462751473,savanes,oti sud,gando,retenues_eau,oti sud
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a8d,Savanes,Oti-Sud,Oti-Sud 1,Gando,Naclé,Natchaba,Retenue d'eau,{elevage},0.8177897487327546,10.285866563682662,savanes,oti sud,gando,retenues_eau,oti sud
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a8e,Savanes,Oti,Oti 1,Mango,Magnan,Nsp,Barrage paysan,"{irrigation,elevage,autre}",0.44123450970249617,10.358367368986245,savanes,oti,mango,retenues_eau,oti
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a8f,Savanes,Oti,Oti 1,Mango,Koumboloti,Barrage de Koumboloti,Bassins de retentions d eau,{elevage},0.4624679613290849,10.40766976683016,savanes,oti,mango,retenues_eau,oti
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a90,Savanes,Oti,Oti 2,Nagbéni,Kadjitiere,N/a,Autre,{autre},0.3979071813907745,10.59099651384147,savanes,oti,nagbeni,retenues_eau,oti
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a91,Savanes,Oti,Oti 2,Nagbéni,Soumbouni,N/a,Autre,{autre},0.41052699731894127,10.625947561348719,savanes,oti,nagbeni,retenues_eau,oti
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a92,Savanes,Tône,Tône 1,Natigou,Margba,Nsp,Barrage paysan,{elevage},0.25137076966845323,11.000284042640303,savanes,tone,natigou,retenues_eau,tone
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a93,Savanes,Tône,Tône 1,Natigou,Tidjoate,Barrage de Tidjoate,Barrage paysan,"{irrigation,elevage}",0.2830642415971448,10.960597571327945,savanes,tone,natigou,retenues_eau,tone
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a94,Savanes,Tône,Tône 1,Natigou,Timange,Nsp,Bassins de retentions d eau,{autre},0.26550521013085104,10.974596461483634,savanes,tone,natigou,retenues_eau,tone
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a95,Savanes,Tône,Tône 1,Natigou,Bougou,Nsp,Retenue d'eau,{elevage},0.2564294984568273,10.98665057005525,savanes,tone,natigou,retenues_eau,tone
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a96,Savanes,Oti-Sud,Oti-Sud 1,Mogou,Mogou,Barrage de Mogou,Retenue d'eau,{elevage},0.6483832569209523,10.381975773241763,savanes,oti sud,mogou,retenues_eau,oti sud
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a97,Savanes,Tandjoaré,Tandjoaré 1,Bombouaka,Bombouaka,Natare,Barrage paysan,"{irrigation,elevage}",0.19942308037753742,10.718695776131712,savanes,tandjoare,bombouaka,retenues_eau,tandjoare
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a98,Savanes,Tandjoaré,Tandjoaré 2,Nano,Djamoni,Barrage de Djamoni,Retenue d'eau,"{irrigation,elevage}",0.10167947150824369,10.688205701276873,savanes,tandjoare,nano,retenues_eau,tandjoare
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a99,Savanes,Tandjoaré,Tandjoaré 1,Bombouaka,Konkwal,Barrage Mogtidjoa Koula,Barrage paysan,"{elevage,irrigation}",0.2050805326589067,10.767634832343305,savanes,tandjoare,bombouaka,retenues_eau,tandjoare
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a9a,Savanes,Tandjoaré,Tandjoaré 1,Bombouaka,Konkwal,Barrage T-kpikle,Barrage paysan,"{elevage,irrigation}",0.20157825166095558,10.758437297174785,savanes,tandjoare,bombouaka,retenues_eau,tandjoare
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a9b,Savanes,Tandjoaré,Tandjoaré 1,Bombouaka,Tambango,Barrage de Tambango,Barrage paysan,{autre},0.1935168841771813,10.744969891738446,savanes,tandjoare,bombouaka,retenues_eau,tandjoare
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a9c,Savanes,Tandjoaré,Tandjoaré 1,Bombouaka,Tambango,Barrage de Kpikpalpake,Barrage paysan,"{irrigation,elevage}",0.19789224929857394,10.72427122865403,savanes,tandjoare,bombouaka,retenues_eau,tandjoare
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a9d,Savanes,Tandjoaré,Tandjoaré 1,Bombouaka,Konkwal,Nsp,Mare artificielle,{elevage},0.2047347726809424,10.76657769868346,savanes,tandjoare,bombouaka,retenues_eau,tandjoare
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a9e,Savanes,Tandjoaré,Tandjoaré 1,Bombouaka,Konkwal,Nsp,Mare artificielle,"{irrigation,elevage}",0.20292177797346642,10.758897055826585,savanes,tandjoare,bombouaka,retenues_eau,tandjoare
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a9f,Savanes,Tandjoaré,Tandjoaré 1,Bombouaka,Tambango,Barrage de Tambango,Barrage paysan,"{eau potable,irrigation,elevage}",0.19563820608970953,10.728865508917151,savanes,tandjoare,bombouaka,retenues_eau,tandjoare
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4aa0,Savanes,Tandjoaré,Tandjoaré 1,Bombouaka,Tambango,Kpinkpayeng,Barrage paysan,"{elevage,irrigation}",0.1849348081256378,10.737001871067523,savanes,tandjoare,bombouaka,retenues_eau,tandjoare
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4aa1,Savanes,Tandjoaré,Tandjoaré 1,Bombouaka,Bombouaka,Taxine,Barrage paysan,"{elevage,eau potable}",0.20114462682312562,10.713242885609306,savanes,tandjoare,bombouaka,retenues_eau,tandjoare
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4aa2,Savanes,Tandjoaré,Tandjoaré 1,Bombouaka,Bombouaka,Nsp,Barrage paysan,"{irrigation,elevage}",0.20797533793319903,10.704263740723414,savanes,tandjoare,bombouaka,retenues_eau,tandjoare
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4aa3,Savanes,Tandjoaré,Tandjoaré 1,Bombouaka,Goundoga,Barrage Napal,Barrage paysan,"{irrigation,elevage}",0.19159498556475488,10.723480110190911,savanes,tandjoare,bombouaka,retenues_eau,tandjoare
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4aa4,Savanes,Tandjoaré,Tandjoaré 1,Bombouaka,Tambango,Barrage de Kayiogue,Barrage paysan,{eau potable},0.19359089861126297,10.733298229324125,savanes,tandjoare,bombouaka,retenues_eau,tandjoare
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4aa5,Savanes,Tandjoaré,Tandjoaré 1,Bombouaka,Goundoga,Tankpile Barrage,Barrage paysan,"{eau potable,elevage}",0.19105388072512527,10.722903434875159,savanes,tandjoare,bombouaka,retenues_eau,tandjoare
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4aa6,Savanes,Tandjoaré,Tandjoaré 1,Bombouaka,Sounsouri,Nsp,Barrage paysan,{autre},0.18216846428766348,10.746405679260091,savanes,tandjoare,bombouaka,retenues_eau,tandjoare
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4aa7,Savanes,Tandjoaré,Tandjoaré 1,Bogou,Kpentingue,Barage Kpentingue,Barrage paysan,{autre},0.17371857148058079,10.663347418589703,savanes,tandjoare,bogou,retenues_eau,tandjoare
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4aa8,Savanes,Tandjoaré,Tandjoaré 1,Bogou,Sagle,Barrage de Sagle,Barrage paysan,{eau potable},0.17165525108258967,10.644508093607257,savanes,tandjoare,bogou,retenues_eau,tandjoare
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4aa9,Savanes,Tandjoaré,Tandjoaré 2,Tampialime,Warkambou,Nsp,Retenue d'eau,{elevage},-0.033042432931117804,10.77970241942423,savanes,tandjoare,tampialime,retenues_eau,tandjoare
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4aaa,Savanes,Tône,Tône 1,Pana,Pana-centre,Barrage de Pana-centre,Barrage paysan,{irrigation},0.2735218139702365,10.752473224358578,savanes,tone,pana,retenues_eau,tone
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4aab,Savanes,Tône,Tône 1,Pana,Panabagou,Retenue d'eau de Panabagou,Retenue d'eau,{autre},0.2599316523609491,10.783831645853036,savanes,tone,pana,retenues_eau,tone
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4aac,Savanes,Tône,Tône 1,Pana,Pana Bagou,Retenue d'eau de Lombore,Mare artificielle,"{irrigation,elevage}",0.2502233313872003,10.760572408832417,savanes,tone,pana,retenues_eau,tone
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4aad,Savanes,Tône,Tône 1,Poissongui,Babidjoare,Nsp,Retenue d'eau,"{irrigation,elevage}",0.19083854437605097,11.060600044300738,savanes,tone,poissongui,retenues_eau,tone
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4aae,Savanes,Tône,Tône 1,Dapaong,Tantigou-barrage,Nsp,Barrage paysan,"{elevage,irrigation}",0.16226463363090926,10.887768057193066,savanes,tone,dapaong,retenues_eau,tone
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4aaf,Savanes,Tône,Tône 1,Toaga,Bounkongou,Nsp,Barrage paysan,"{irrigation,elevage}",0.24204508872165129,10.889745090626084,savanes,tone,toaga,retenues_eau,tone
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4ab0,Savanes,Tône,Tône 1,Dapaong,Natebagou,Nsp,Retenue d'eau,{elevage},0.20580665961663963,10.873127894608027,savanes,tone,dapaong,retenues_eau,tone
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4ab1,Savanes,Tône,Tône 1,Dapaong,Kpargou,Barrage de Kpargou,Barrage paysan,"{elevage,irrigation,autre}",0.21406053689588578,10.859580697674447,savanes,tone,dapaong,retenues_eau,tone
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4ab2,Savanes,Tône,Tône 1,Dapaong,Yangbingbane,N/a,Mare naturelle,"{autre,elevage}",0.2072832311980029,10.821348400201035,savanes,tone,dapaong,retenues_eau,tone
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4ab3,Savanes,Tône,Tône 1,Dapaong,Nassable,Barrage de Nassable,Barrage paysan,"{irrigation,autre}",0.2022163262263802,10.881080762593225,savanes,tone,dapaong,retenues_eau,tone
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4ab4,Savanes,Tône,Tône 1,Toaga,Tamontchare,Barrage de Tamontchare,Retenue d'eau,"{elevage,irrigation}",0.2519094041863518,10.874889948537533,savanes,tone,toaga,retenues_eau,tone
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4ab5,Savanes,Tône,Tône 1,Toaga,Sidiki1,N/a,Mare naturelle,{elevage},0.2719308670296971,10.832432277023992,savanes,tone,toaga,retenues_eau,tone
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4ab6,Savanes,Tône,Tône 1,Dapaong,Dalwag,Nsp,Barrage paysan,{autre},0.16616246757960915,10.835254169091229,savanes,tone,dapaong,retenues_eau,tone
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4ab7,Savanes,Tône,Tône 1,Toaga,Toag Bagou,Nsp,Barrage paysan,{autre},0.24380292132159145,10.883085030020684,savanes,tone,toaga,retenues_eau,tone
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4ab8,Savanes,Tône,Tône 1,Toaga,Toaga,Barrage de Toaga,Retenue d'eau,"{irrigation,elevage}",0.2573986423773976,10.875322844630295,savanes,tone,toaga,retenues_eau,tone
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4ab9,Savanes,Tône,Tône 1,Toaga,Toaga,Barrage de Toaga,Retenue d'eau,{autre},0.2557010187639779,10.879466492298793,savanes,tone,toaga,retenues_eau,tone
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4aba,Savanes,Tône,Tône 1,Toaga,Toag Bagou,Nsp,Barrage paysan,{autre},0.2427514108773278,10.88213440501831,savanes,tone,toaga,retenues_eau,tone
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4abb,Savanes,Tône,Tône 1,Toaga,Namongou,Barrage de Namongou,Barrage paysan,"{irrigation,elevage}",0.2394540301545598,10.91518928290273,savanes,tone,toaga,retenues_eau,tone
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4abc,Savanes,Tône,Tône 1,Toaga,Toag Baogou,Barrage de Toag Baogou,Mare artificielle,"{elevage,irrigation}",0.23686954793499287,10.877862573847217,savanes,tone,toaga,retenues_eau,tone
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4abd,Savanes,Tône,Tône 1,Toaga,Nambonga,Barrage de Nambonga,Retenue d'eau,"{irrigation,elevage}",0.2682748393154948,10.884573915891846,savanes,tone,toaga,retenues_eau,tone
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4abe,Savanes,Tône,Tône 2,Nanergou,Nanergou,N/a,Retenue d'eau,"{irrigation,elevage}",0.1558248385955603,10.9059978500459,savanes,tone,nanergou,retenues_eau,tone
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4abf,Savanes,Tône,Tône 2,Nanergou,Yobtongue,N/a,Retenue d'eau,"{irrigation,elevage}",0.15319708650792457,10.918253506308666,savanes,tone,nanergou,retenues_eau,tone
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4ac0,Savanes,Tône,Tône 2,Nanergou,Yobtongue,N/a,Bassins de retentions d eau,"{irrigation,elevage}",0.15626122214649604,10.919026008187293,savanes,tone,nanergou,retenues_eau,tone
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4ac1,Savanes,Tône,Tône 2,Nanergou,Naboulpiongue,Nsp,Retenue d'eau,{autre},0.14019967301973893,10.93675111841384,savanes,tone,nanergou,retenues_eau,tone
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4ac2,Savanes,Tône,Tône 2,Nanergou,Djiepieni,Barrage de Djiepieni,Retenue d'eau,"{irrigation,elevage}",0.14350254457073358,10.977081349863669,savanes,tone,nanergou,retenues_eau,tone
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4ac3,Savanes,Tône,Tône 2,Namaré,Namare,Barrage de Namare,Barrage paysan,{elevage},0.08830753598851937,10.982784042533282,savanes,tone,namare,retenues_eau,tone
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4ac4,Savanes,Tône,Tône 4,Korbongou,Gondjoaga,Barrage de Gondjoaga,Retenue d'eau,{autre},0.3452608435273456,10.92007644957672,savanes,tone,korbongou,retenues_eau,tone
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4ac5,Savanes,Tône,Tône 4,Korbongou,Tidonte,Nsp,Autre,{autre},0.3162582555081415,10.992549939252319,savanes,tone,korbongou,retenues_eau,tone
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4ac6,Savanes,Tône,Tône 2,Naki-Ouest,Sankpedigbete,Nsp,Retenue d'eau,"{irrigation,elevage,autre}",0.07903518616160413,10.916379199382694,savanes,tone,naki ouest,retenues_eau,tone
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4ac7,Savanes,Tône,Tône 2,Naki-Ouest,Djenwougue,Barrage de Djinwougue,Barrage paysan,{elevage},0.03703661674720184,10.942537593058805,savanes,tone,naki ouest,retenues_eau,tone
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4ac8,Savanes,Tône,Tône 2,Naki-Ouest,Tanlona,Nsp,Retenue d'eau,"{eau potable,irrigation,elevage}",0.06858717973150395,10.883815893939321,savanes,tone,naki ouest,retenues_eau,tone
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4ac9,Savanes,Tône,Tône 2,Naki-Ouest,Sintoti,Barrage de Sintoti,Barrage paysan,"{elevage,irrigation}",0.015212793866408902,10.957049073814174,savanes,tone,naki ouest,retenues_eau,tone
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4aca,Savanes,Tône,Tône 3,Nioukpourma,Djamia,Tekpentlotkou,Retenue d'eau,{autre},0.1255744040583779,10.855659970609079,savanes,tone,nioukpourma,retenues_eau,tone
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4acb,Savanes,Tône,Tône 3,Nioukpourma,Nagbangou,Barrage Simoukoua,Retenue d'eau,{elevage},0.13418986643603173,10.852735290745917,savanes,tone,nioukpourma,retenues_eau,tone
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4acc,Savanes,Tône,Tône 3,Tami,Tami,Retenue d'eau de Tami,Retenue,{elevage},0.02974869862113232,10.84693375456072,savanes,tone,tami,retenues_eau,tone
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4acd,Savanes,Tône,Tône 3,Tami,Pomongue,Barrage de Pomongur,Retenue d'eau,"{autre,elevage,irrigation}",0.06279399367867516,10.850324270614072,savanes,tone,tami,retenues_eau,tone
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4ace,Savanes,Tône,Tône 3,Tami,Nagre 2,Barrage de Nagre2,Retenue d'eau,{autre},0.10707223322900501,10.843106584143316,savanes,tone,tami,retenues_eau,tone
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4acf,Savanes,Tône,Tône 3,Tami,Nakpogue-nague,Barrage de Nakpogue-nague,Retenue d'eau,"{elevage,irrigation}",0.06118763396018336,10.864054069821043,savanes,tone,tami,retenues_eau,tone
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4ad0,Savanes,Tône,Tône 3,Tami,Nakpogue-nague,Barrage de Nakpogue-nague,Retenue d'eau,"{elevage,irrigation}",0.06049115264424199,10.86388284561288,savanes,tone,tami,retenues_eau,tone
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4ad1,Savanes,Tône,Tône 3,Lotogou,Lotogou Centre,Retenue d'eau de Lotogou,Retenue,"{irrigation,elevage}",0.02714196248305638,10.797660086040565,savanes,tone,lotogou,retenues_eau,tone
